person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
34.0,male,High School,101559.0,14,MORTGAGE,9000.0,MEDICAL,5.79,0.08861843854311287,10.0,653,Yes,0
26.0,female,Bachelor,136858.0,2,MORTGAGE,15560.0,HOMEIMPROVEMENT,10.65,0.1136944862558272,5.0,528,Yes,0
28.0,female,Associate,61034.0,7,RENT,15000.0,PERSONAL,9.57,0.24576465576563883,6.0,653,Yes,0
36.0,female,High School,43511.0,12,RENT,2019.0,EDUCATION,10.22,0.046402059249385216,12.0,637,No,0
29.0,male,High School,47289.0,5,RENT,9191.0,VENTURE,14.23,0.1943580959631204,3.0,630,Yes,0
26.0,female,Bachelor,34548.0,4,RENT,4767.0,MEDICAL,11.31,0.13798193817297671,5.0,700,Yes,0
24.0,male,Master,59561.0,0,MORTGAGE,2345.0,MEDICAL,8.26,0.039371400748812145,3.0,660,Yes,0
26.0,male,Associate,99670.0,3,RENT,18000.0,HOMEIMPROVEMENT,10.29,0.18059596669007724,7.0,593,No,0
24.0,female,High School,91309.0,3,MORTGAGE,7000.0,MEDICAL,7.55,0.07666276051648797,3.0,561,Yes,0
33.0,male,Bachelor,42918.0,11,MORTGAGE,5511.0,VENTURE,11.45,0.12840766112120788,9.0,625,Yes,0
26.0,male,High School,76796.0,4,MORTGAGE,4000.0,EDUCATION,10.59,0.052086046148236885,8.0,692,No,0
23.0,female,Master,108635.0,3,MORTGAGE,20000.0,PERSONAL,11.29,0.1841027293229622,3.0,638,No,0
31.0,male,Doctorate,90677.0,11,MORTGAGE,2500.0,VENTURE,12.96,0.027570387198517815,6.0,673,No,0
25.0,male,Master,137020.0,0,OWN,2612.0,VENTURE,11.43,0.019062910524011094,5.0,623,Yes,0
23.0,male,Associate,142058.0,4,MORTGAGE,15000.0,PERSONAL,6.03,0.10559067423165186,4.0,610,Yes,0
28.0,female,Bachelor,90882.0,5,RENT,6000.0,VENTURE,14.34,0.06601967386281112,9.0,663,Yes,0
22.0,female,Bachelor,75787.0,1,RENT,10000.0,EDUCATION,10.26,0.1319487511050708,3.0,653,Yes,0
29.0,male,Bachelor,114513.0,6,RENT,12000.0,VENTURE,10.71,0.10479159571402373,5.0,643,Yes,0
24.0,female,High School,69352.0,0,RENT,9573.0,PERSONAL,9.52,0.13803495212827316,4.0,545,Yes,0
29.0,male,High School,61001.0,5,MORTGAGE,6506.0,VENTURE,15.74,0.10665398927886428,7.0,520,Yes,0
35.0,male,Bachelor,48403.0,9,MORTGAGE,6000.0,MEDICAL,7.13,0.12395925872363284,8.0,689,Yes,0
23.0,female,High School,29668.0,0,MORTGAGE,1294.0,VENTURE,6.34,0.043616017257651345,4.0,664,No,0
30.0,male,Bachelor,68068.0,6,RENT,4800.0,PERSONAL,14.12,0.0705177175765411,9.0,654,No,0
30.0,male,Master,94166.0,11,RENT,9000.0,VENTURE,11.95,0.09557589788246289,7.0,701,Yes,0
24.0,male,High School,77458.0,0,MORTGAGE,7048.0,MEDICAL,6.14,0.09099124686927108,5.0,598,Yes,0
30.0,male,High School,87397.0,9,RENT,14435.0,EDUCATION,9.27,0.16516585237479547,7.0,638,Yes,0
24.0,female,Associate,33672.0,0,RENT,5000.0,EDUCATION,11.01,0.14849132810643859,4.0,625,No,0
28.0,male,High School,90980.0,4,RENT,20000.0,HOMEIMPROVEMENT,12.03,0.21982853374367992,8.0,572,Yes,0
26.0,male,Associate,53898.0,3,OWN,14105.0,VENTURE,12.57,0.2616980221900627,4.0,661,Yes,0
35.0,male,Associate,26979.0,12,RENT,2100.0,MEDICAL,8.81,0.07783831869231625,12.0,614,Yes,0
24.0,male,Bachelor,35829.0,0,RENT,6000.0,MEDICAL,12.97,0.1674621116972285,2.0,623,No,0
22.0,male,High School,28585.0,0,RENT,4842.0,EDUCATION,13.52,0.16938953996851497,4.0,658,Yes,0
25.0,male,Associate,47252.0,1,RENT,5670.0,PERSONAL,6.37,0.11999492084991112,3.0,615,Yes,0
37.0,female,High School,76321.0,11,RENT,5534.0,HOMEIMPROVEMENT,7.84,0.0725095321078078,10.0,703,No,0
25.0,female,High School,73237.0,4,MORTGAGE,4000.0,PERSONAL,12.43,0.054617201687671535,2.0,617,Yes,0
32.0,female,Associate,60768.0,9,RENT,3600.0,MEDICAL,11.77,0.05924170616113744,6.0,524,Yes,0
29.0,male,High School,89379.0,7,RENT,8885.0,EDUCATION,15.95,0.09940813837702368,9.0,666,Yes,0
22.0,male,Associate,129448.0,3,RENT,10000.0,VENTURE,7.23,0.07725109696557692,4.0,671,Yes,0
24.0,female,Master,63050.0,2,RENT,4000.0,DEBTCONSOLIDATION,9.98,0.063441712926249,3.0,618,No,0
25.0,male,Bachelor,35360.0,4,RENT,3000.0,VENTURE,11.04,0.08484162895927602,3.0,539,Yes,0
23.0,female,High School,87407.0,4,MORTGAGE,12000.0,PERSONAL,7.11,0.13728877549852986,4.0,599,Yes,0
24.0,female,Associate,100799.0,3,MORTGAGE,3884.0,PERSONAL,7.15,0.038532128294923564,5.0,615,No,0
29.0,male,Associate,56278.0,4,MORTGAGE,6000.0,PERSONAL,11.03,0.10661359678737695,8.0,642,Yes,0
34.0,male,High School,91823.0,9,MORTGAGE,10000.0,DEBTCONSOLIDATION,7.05,0.10890517626302779,9.0,638,No,0
37.0,female,Bachelor,61190.0,13,RENT,15000.0,HOMEIMPROVEMENT,12.23,0.24513809445987905,12.0,708,Yes,0
28.0,male,High School,78428.0,8,RENT,5000.0,PERSONAL,7.05,0.06375274136787881,8.0,672,No,0
24.0,female,High School,82271.0,1,RENT,10000.0,DEBTCONSOLIDATION,16.02,0.12154951319419965,2.0,651,No,0
29.0,male,Doctorate,58358.0,7,MORTGAGE,17338.0,HOMEIMPROVEMENT,13.53,0.2970972274581034,5.0,630,Yes,0
33.0,female,Bachelor,115120.0,14,MORTGAGE,12000.0,DEBTCONSOLIDATION,9.79,0.10423905489923559,8.0,723,Yes,0
25.0,male,Master,42957.0,4,RENT,1000.0,VENTURE,13.08,0.02327909304653491,3.0,699,No,0
32.0,male,Bachelor,73358.0,8,MORTGAGE,6000.0,MEDICAL,6.62,0.0817906704108618,6.0,686,Yes,0
39.0,male,Associate,103038.0,18,MORTGAGE,10000.0,EDUCATION,10.09,0.09705157320600168,15.0,656,Yes,0
27.0,male,Doctorate,31427.0,3,RENT,3685.0,DEBTCONSOLIDATION,9.67,0.11725586279313965,8.0,586,No,0
26.0,male,High School,128197.0,2,MORTGAGE,5000.0,DEBTCONSOLIDATION,11.1,0.03900247275677278,5.0,585,Yes,0
29.0,male,Master,152334.0,8,MORTGAGE,6879.0,VENTURE,14.77,0.04515735160896451,6.0,651,No,0
32.0,male,Bachelor,96963.0,10,MORTGAGE,15000.0,MEDICAL,9.65,0.15469818384332168,10.0,695,No,0
25.0,female,Associate,157355.0,6,MORTGAGE,2691.0,MEDICAL,5.91,0.01710145848558991,3.0,659,No,0
25.0,female,Bachelor,96673.0,2,MORTGAGE,7000.0,PERSONAL,10.8,0.07240904906230282,2.0,669,Yes,0
24.0,male,Associate,84736.0,5,MORTGAGE,16000.0,EDUCATION,13.86,0.18882175226586104,4.0,654,No,0
27.0,female,Bachelor,129916.0,2,MORTGAGE,20000.0,HOMEIMPROVEMENT,12.68,0.15394562640475384,5.0,620,Yes,0
31.0,female,High School,70647.0,7,OWN,6420.0,VENTURE,7.51,0.09087434710603423,8.0,631,Yes,0
31.0,male,Bachelor,28422.0,10,RENT,4065.0,MEDICAL,11.19,0.14302301034409964,7.0,700,No,0
24.0,female,Associate,115238.0,1,RENT,12000.0,DEBTCONSOLIDATION,11.37,0.10413231746472518,4.0,570,Yes,0
24.0,female,Master,84762.0,0,RENT,10000.0,EDUCATION,8.66,0.11797739553101626,4.0,675,No,0
22.0,female,Bachelor,62285.0,0,MORTGAGE,7971.0,PERSONAL,9.58,0.12797623825961307,3.0,595,Yes,0
33.0,female,Bachelor,41318.0,12,RENT,6000.0,EDUCATION,10.99,0.14521516046275232,9.0,596,Yes,0
26.0,female,Bachelor,33043.0,4,OWN,7378.0,MEDICAL,11.74,0.2232848107012075,6.0,554,Yes,0
25.0,male,Bachelor,55229.0,2,MORTGAGE,7500.0,EDUCATION,8.32,0.13579822194861396,3.0,578,Yes,0
23.0,male,Associate,47087.0,0,RENT,3556.0,DEBTCONSOLIDATION,13.78,0.07551978253021004,3.0,524,Yes,0
24.0,male,Bachelor,102939.0,1,MORTGAGE,7000.0,DEBTCONSOLIDATION,9.05,0.06800143774468374,3.0,680,No,0
28.0,male,High School,61285.0,5,RENT,9000.0,MEDICAL,11.01,0.14685485844823365,7.0,638,No,0
23.0,female,High School,51106.0,0,OWN,12000.0,EDUCATION,12.79,0.23480608930458263,4.0,634,No,0
25.0,female,High School,46764.0,0,MORTGAGE,15808.0,MEDICAL,11.38,0.33803780685997775,3.0,576,Yes,0
25.0,male,Bachelor,96873.0,2,RENT,10000.0,EDUCATION,9.13,0.10322793760903451,4.0,656,No,0
24.0,male,High School,37039.0,3,RENT,8000.0,MEDICAL,13.13,0.21598855260671185,3.0,566,Yes,0
22.0,male,High School,121073.0,3,RENT,10000.0,EDUCATION,10.69,0.08259479817961064,3.0,676,No,0
33.0,male,Bachelor,51502.0,8,RENT,5000.0,MEDICAL,6.37,0.09708360840355715,9.0,595,Yes,0
28.0,male,Associate,56090.0,4,RENT,2452.0,EDUCATION,8.37,0.043715457300766626,7.0,586,Yes,0
27.0,male,Bachelor,33537.0,0,MORTGAGE,3000.0,VENTURE,5.79,0.08945343948474818,5.0,683,Yes,0
25.0,female,Master,57282.0,2,RENT,8500.0,VENTURE,9.56,0.1483886735798331,4.0,611,No,0
25.0,male,Associate,48689.0,4,MORTGAGE,12947.0,EDUCATION,7.91,0.2659122183655446,5.0,658,Yes,0
31.0,male,Associate,145365.0,8,MORTGAGE,20000.0,PERSONAL,12.48,0.13758470058129535,8.0,680,Yes,0
26.0,male,Master,133085.0,1,MORTGAGE,18000.0,DEBTCONSOLIDATION,10.9,0.1352519066761844,5.0,661,Yes,0
37.0,male,High School,99227.0,12,RENT,5000.0,PERSONAL,8.8,0.050389510919407014,10.0,659,Yes,0
26.0,female,Associate,56894.0,6,MORTGAGE,12518.0,MEDICAL,11.9,0.22002320104053152,3.0,596,Yes,0
25.0,female,Bachelor,109212.0,2,RENT,10000.0,HOMEIMPROVEMENT,12.17,0.09156502948393949,4.0,699,Yes,0
26.0,male,Associate,94194.0,2,MORTGAGE,13530.0,HOMEIMPROVEMENT,12.76,0.14363972227530417,2.0,625,No,0
25.0,female,Bachelor,61964.0,6,RENT,1800.0,PERSONAL,15.22,0.029049125298560456,4.0,686,Yes,0
36.0,male,Associate,62258.0,13,MORTGAGE,12000.0,DEBTCONSOLIDATION,10.35,0.19274631372674997,15.0,681,Yes,0
24.0,male,Bachelor,87367.0,5,RENT,7000.0,PERSONAL,7.98,0.08012178511337233,2.0,682,No,0
24.0,male,High School,35702.0,3,RENT,5500.0,DEBTCONSOLIDATION,11.09,0.15405299423001512,3.0,545,Yes,0
26.0,male,Associate,60913.0,3,MORTGAGE,5386.0,DEBTCONSOLIDATION,9.72,0.08842119087879434,2.0,587,Yes,0
23.0,female,High School,61036.0,0,RENT,6000.0,MEDICAL,11.37,0.09830264106428993,3.0,573,No,0
27.0,male,Associate,47336.0,5,MORTGAGE,7000.0,HOMEIMPROVEMENT,7.89,0.14787899273280378,6.0,662,No,0
28.0,female,Bachelor,72907.0,4,MORTGAGE,6000.0,PERSONAL,11.25,0.08229662446678646,10.0,655,Yes,0
28.0,female,Associate,64784.0,5,MORTGAGE,7000.0,PERSONAL,10.46,0.10805137070881699,9.0,635,Yes,0
31.0,female,Bachelor,109625.0,5,MORTGAGE,18000.0,MEDICAL,11.0,0.16419612314709237,10.0,581,Yes,0
24.0,male,Bachelor,109100.0,1,RENT,15000.0,HOMEIMPROVEMENT,16.45,0.13748854262144822,4.0,602,Yes,0
32.0,male,Master,87019.0,9,MORTGAGE,4000.0,HOMEIMPROVEMENT,10.17,0.045966972730093425,6.0,672,No,0
35.0,female,Associate,87315.0,16,MORTGAGE,12810.0,HOMEIMPROVEMENT,6.64,0.1467101872530493,10.0,577,Yes,0
31.0,female,Bachelor,74516.0,11,MORTGAGE,2013.0,PERSONAL,7.74,0.027014332492350634,8.0,735,Yes,0
23.0,female,Associate,110187.0,0,MORTGAGE,12000.0,MEDICAL,11.74,0.10890576928312777,3.0,616,Yes,0
29.0,male,Bachelor,135349.0,5,RENT,6000.0,DEBTCONSOLIDATION,11.06,0.0443298435895352,9.0,560,Yes,0
27.0,female,Associate,50262.0,4,MORTGAGE,10000.0,HOMEIMPROVEMENT,10.19,0.19895746289443317,8.0,607,No,0
25.0,male,High School,24894.0,3,RENT,3500.0,MEDICAL,10.28,0.1405961275809432,3.0,622,No,0
21.0,female,Bachelor,55336.0,0,RENT,10000.0,EDUCATION,7.05,0.1807141824490386,4.0,612,Yes,0
24.0,female,High School,120854.0,3,MORTGAGE,10000.0,PERSONAL,6.69,0.08274446853227861,3.0,577,Yes,0
25.0,male,Associate,62963.0,4,RENT,6262.0,MEDICAL,6.61,0.09945523561456729,4.0,634,No,0
23.0,male,High School,60883.0,0,MORTGAGE,1000.0,PERSONAL,9.93,0.016424946208301167,3.0,610,Yes,0
25.0,male,Associate,120999.0,3,MORTGAGE,7500.0,DEBTCONSOLIDATION,13.18,0.06198398333870528,4.0,539,Yes,0
35.0,male,High School,42877.0,11,RENT,8000.0,EDUCATION,7.85,0.18658021783240433,8.0,667,No,0
25.0,female,Master,93663.0,4,MORTGAGE,6101.0,MEDICAL,7.98,0.06513778119428162,4.0,693,No,0
26.0,male,High School,96786.0,2,RENT,15000.0,EDUCATION,9.2,0.15498109230673857,3.0,613,Yes,0
23.0,male,Master,35911.0,0,RENT,5000.0,EDUCATION,12.35,0.13923310406282197,3.0,631,No,0
38.0,male,Bachelor,101700.0,15,MORTGAGE,9888.0,DEBTCONSOLIDATION,7.86,0.09722713864306784,14.0,673,Yes,0
25.0,male,Bachelor,75321.0,4,MORTGAGE,20000.0,EDUCATION,10.8,0.2655301974217018,4.0,623,Yes,0
37.0,male,Master,89592.0,16,MORTGAGE,7172.0,MEDICAL,6.62,0.08005179033842308,10.0,714,No,0
28.0,male,Associate,149194.0,2,RENT,6500.0,DEBTCONSOLIDATION,9.4,0.043567435687762245,8.0,636,Yes,0
23.0,male,Bachelor,34445.0,0,RENT,4000.0,EDUCATION,9.34,0.1161271592393671,3.0,671,Yes,0
24.0,female,Associate,84986.0,0,MORTGAGE,13969.0,DEBTCONSOLIDATION,11.68,0.16436824888805215,3.0,698,No,0
37.0,female,Associate,35651.0,16,RENT,8000.0,MEDICAL,11.02,0.22439763260497603,13.0,634,Yes,0
26.0,female,Associate,61049.0,2,MORTGAGE,5000.0,PERSONAL,9.32,0.08190142344673951,2.0,633,Yes,0
27.0,male,High School,49878.0,3,RENT,5000.0,PERSONAL,11.67,0.1002445968162316,5.0,562,Yes,0
25.0,male,Associate,52773.0,0,RENT,4000.0,EDUCATION,12.92,0.0757963352471908,4.0,690,Yes,0
25.0,male,Bachelor,65323.0,4,MORTGAGE,15000.0,EDUCATION,7.89,0.2296281554735698,3.0,662,Yes,0
30.0,male,Bachelor,52826.0,2,MORTGAGE,11370.0,DEBTCONSOLIDATION,9.07,0.21523492219740278,6.0,697,No,0
34.0,male,Bachelor,44259.0,8,OWN,15000.0,VENTURE,7.3,0.3389141191622043,11.0,700,No,0
25.0,male,Associate,144992.0,5,MORTGAGE,10000.0,EDUCATION,10.75,0.06896932244537629,3.0,676,No,0
22.0,female,High School,70567.0,0,RENT,10000.0,EDUCATION,6.65,0.14170929754701206,3.0,587,Yes,0
31.0,male,Associate,48988.0,8,RENT,3600.0,MEDICAL,8.52,0.0734873846656324,10.0,658,Yes,0
25.0,female,Associate,59544.0,6,MORTGAGE,2039.0,MEDICAL,11.98,0.034243584576111784,2.0,587,Yes,0
27.0,male,High School,78796.0,2,RENT,3500.0,EDUCATION,11.62,0.04441849840093406,8.0,516,Yes,0
26.0,male,Associate,118590.0,2,MORTGAGE,1977.0,DEBTCONSOLIDATION,8.29,0.01667088287376676,3.0,676,No,0
27.0,male,Associate,66699.0,6,RENT,8000.0,EDUCATION,12.62,0.11994182821331655,6.0,675,Yes,0
24.0,female,Bachelor,44250.0,2,RENT,1200.0,MEDICAL,13.28,0.02711864406779661,5.0,632,No,0
25.0,female,Bachelor,41432.0,6,RENT,1877.0,DEBTCONSOLIDATION,8.85,0.045303147325738556,4.0,604,Yes,0
22.0,male,High School,51678.0,0,RENT,1501.0,DEBTCONSOLIDATION,5.91,0.02904524168891985,4.0,655,No,0
35.0,male,High School,111148.0,11,MORTGAGE,21224.0,DEBTCONSOLIDATION,11.87,0.1909526037355598,14.0,507,Yes,0
28.0,male,Associate,66941.0,5,RENT,3500.0,DEBTCONSOLIDATION,9.5,0.052284847851092754,5.0,567,No,0
34.0,female,Master,109819.0,13,MORTGAGE,17000.0,VENTURE,13.25,0.15480017119077755,7.0,679,No,0
27.0,male,Bachelor,124828.0,3,MORTGAGE,8926.0,PERSONAL,6.96,0.07150639279648796,5.0,669,No,0
24.0,male,Associate,26392.0,2,RENT,5122.0,PERSONAL,10.81,0.19407396180660808,4.0,703,No,0
27.0,female,Bachelor,84934.0,6,MORTGAGE,12000.0,VENTURE,10.49,0.1412861751477618,9.0,622,No,0
33.0,female,Master,64328.0,11,OWN,2500.0,HOMEIMPROVEMENT,9.99,0.03886332545703271,7.0,612,Yes,0
39.0,female,High School,61222.0,17,RENT,5500.0,DEBTCONSOLIDATION,6.57,0.08983698670412597,13.0,560,Yes,0
22.0,male,Associate,73070.0,0,RENT,8000.0,EDUCATION,14.35,0.10948405638428904,3.0,613,No,0
25.0,male,Master,93823.0,6,MORTGAGE,6149.0,MEDICAL,6.01,0.06553830084307685,5.0,582,Yes,0
24.0,male,High School,56274.0,5,OWN,10000.0,VENTURE,12.0,0.1777019582755802,3.0,668,Yes,0
31.0,male,Master,41862.0,6,RENT,4000.0,PERSONAL,10.17,0.09555205198031627,10.0,724,No,0
25.0,male,Bachelor,52286.0,1,OWN,2000.0,EDUCATION,9.0,0.0382511570975022,3.0,603,Yes,0
26.0,female,High School,126877.0,3,RENT,7200.0,VENTURE,10.93,0.056747873925140094,4.0,652,No,0
35.0,male,Master,108980.0,10,MORTGAGE,12000.0,EDUCATION,7.25,0.11011194714626538,9.0,653,No,0
30.0,female,Master,91279.0,8,MORTGAGE,15000.0,PERSONAL,7.81,0.16433133579465156,10.0,575,No,0
26.0,female,Master,61174.0,6,RENT,10000.0,PERSONAL,7.02,0.16346814005950241,3.0,630,Yes,0
37.0,female,High School,121010.0,15,RENT,5000.0,EDUCATION,9.1,0.04131889926452359,9.0,599,Yes,0
25.0,male,High School,48988.0,0,RENT,10786.0,VENTURE,11.02,0.2201763697231975,4.0,656,No,0
29.0,male,Bachelor,30916.0,2,OWN,9100.0,MEDICAL,9.33,0.29434596972441457,8.0,633,Yes,0
29.0,male,Associate,96513.0,2,MORTGAGE,16488.0,EDUCATION,8.42,0.17083708930403158,10.0,581,Yes,0
37.0,male,Bachelor,43303.0,17,RENT,2033.0,MEDICAL,7.0,0.0469482483892571,13.0,670,Yes,0
23.0,male,Associate,54964.0,3,RENT,8650.0,MEDICAL,14.27,0.15737573684593553,3.0,716,Yes,0
25.0,female,Associate,81691.0,0,MORTGAGE,1021.0,MEDICAL,9.22,0.012498316828047154,5.0,614,No,0
34.0,male,High School,127052.0,10,MORTGAGE,10000.0,EDUCATION,7.51,0.07870793061108837,7.0,594,Yes,0
24.0,male,High School,12886.0,1,RENT,1229.0,VENTURE,7.32,0.09537482539189819,4.0,661,Yes,0
24.0,male,Master,72682.0,2,MORTGAGE,12982.0,MEDICAL,8.0,0.17861368702017005,3.0,677,Yes,0
24.0,male,Bachelor,44241.0,1,MORTGAGE,4781.0,VENTURE,11.39,0.10806717750502927,3.0,644,Yes,0
23.0,male,Master,44396.0,2,RENT,8000.0,VENTURE,11.27,0.18019641409135959,3.0,594,Yes,0
25.0,female,Master,103152.0,3,RENT,10000.0,MEDICAL,11.4,0.09694431518535752,6.0,646,Yes,0
23.0,female,Bachelor,22618.0,0,RENT,2400.0,MEDICAL,14.02,0.1061101777345477,4.0,686,No,0
26.0,male,Master,67015.0,3,MORTGAGE,7000.0,VENTURE,11.61,0.10445422666567186,6.0,662,No,0
33.0,male,Associate,85231.0,13,RENT,10000.0,HOMEIMPROVEMENT,12.06,0.117328202179958,8.0,639,No,0
26.0,male,Bachelor,51430.0,3,RENT,11500.0,EDUCATION,13.79,0.22360489986389268,4.0,672,Yes,0
28.0,female,Associate,17963.0,8,RENT,2000.0,VENTURE,11.34,0.11133997661860491,4.0,709,Yes,0
29.0,female,Bachelor,66901.0,8,RENT,10000.0,VENTURE,11.67,0.14947459679227515,10.0,669,Yes,0
37.0,female,High School,54923.0,15,RENT,2000.0,VENTURE,11.49,0.036414616827194435,12.0,601,No,0
26.0,female,High School,78931.0,2,RENT,4023.0,PERSONAL,6.7,0.05096856748299147,2.0,635,Yes,0
33.0,female,High School,37228.0,11,MORTGAGE,6500.0,DEBTCONSOLIDATION,11.95,0.17459976361878157,8.0,618,No,0
25.0,male,High School,91011.0,2,MORTGAGE,7500.0,EDUCATION,12.32,0.08240762105679533,4.0,521,Yes,0
31.0,female,Associate,70715.0,9,MORTGAGE,3000.0,MEDICAL,5.57,0.04242381390086969,10.0,598,Yes,0
28.0,male,Associate,60921.0,4,RENT,8490.0,VENTURE,14.03,0.13936081154281774,6.0,646,Yes,0
24.0,male,Associate,61155.0,0,RENT,3000.0,EDUCATION,11.06,0.04905567819475104,3.0,599,Yes,0
33.0,female,High School,88444.0,9,RENT,14000.0,PERSONAL,14.04,0.15829225272488806,8.0,646,Yes,0
36.0,male,Bachelor,49200.0,15,RENT,11235.0,PERSONAL,14.41,0.22835365853658537,11.0,537,Yes,0
28.0,male,High School,109138.0,5,RENT,16000.0,EDUCATION,12.6,0.1466033828730598,10.0,657,No,0
24.0,female,Associate,121116.0,4,MORTGAGE,10000.0,EDUCATION,16.4,0.08256547442121602,4.0,676,Yes,0
32.0,female,Bachelor,99325.0,8,MORTGAGE,14000.0,VENTURE,9.21,0.1409514220991694,9.0,561,Yes,0
27.0,female,Associate,63169.0,2,RENT,7000.0,HOMEIMPROVEMENT,7.88,0.11081384856496065,4.0,597,No,0
24.0,male,High School,79394.0,1,MORTGAGE,15000.0,EDUCATION,10.93,0.1889311534876691,4.0,597,Yes,0
29.0,male,Bachelor,57217.0,4,MORTGAGE,11000.0,PERSONAL,12.16,0.19225055490501075,7.0,677,Yes,0
26.0,male,High School,64398.0,4,RENT,8500.0,DEBTCONSOLIDATION,8.58,0.13199167676014784,5.0,644,No,0
30.0,female,Bachelor,65825.0,10,MORTGAGE,10000.0,VENTURE,9.1,0.1519179642992784,9.0,672,Yes,0
24.0,female,Bachelor,60686.0,3,RENT,7000.0,EDUCATION,9.33,0.11534785617770162,3.0,596,Yes,0
26.0,female,Associate,102798.0,3,MORTGAGE,15000.0,VENTURE,7.66,0.14591723574388607,4.0,621,Yes,0
24.0,male,Bachelor,33875.0,1,MORTGAGE,1936.0,PERSONAL,10.56,0.05715129151291513,4.0,646,No,0
22.0,female,Master,45554.0,2,RENT,5063.0,DEBTCONSOLIDATION,8.68,0.11114281951091012,4.0,650,No,0
25.0,female,High School,57311.0,2,MORTGAGE,15000.0,MEDICAL,10.49,0.26172985988728165,4.0,667,Yes,0
24.0,male,Associate,48777.0,0,RENT,2000.0,PERSONAL,11.01,0.04100293170961724,4.0,607,Yes,0
31.0,female,Bachelor,44028.0,7,RENT,3060.0,EDUCATION,6.36,0.06950122649223221,5.0,656,Yes,0
29.0,male,Bachelor,120941.0,5,MORTGAGE,10000.0,PERSONAL,6.11,0.08268494555196336,8.0,672,No,0
22.0,female,High School,90945.0,1,MORTGAGE,8545.0,EDUCATION,6.92,0.09395788663477926,3.0,636,No,0
24.0,male,Master,60990.0,1,RENT,7000.0,EDUCATION,7.55,0.1147729135923922,5.0,680,Yes,0
38.0,male,High School,97155.0,15,RENT,9500.0,EDUCATION,7.99,0.09778189491019505,11.0,611,Yes,0
25.0,female,Master,97634.0,2,MORTGAGE,12000.0,DEBTCONSOLIDATION,5.8,0.12290800335948543,4.0,624,Yes,0
23.0,male,Bachelor,42865.0,0,RENT,10000.0,VENTURE,9.68,0.23329056339671062,3.0,588,No,0
28.0,male,Bachelor,51429.0,5,RENT,6407.0,MEDICAL,5.8,0.12457951739291062,6.0,645,Yes,0
28.0,male,Bachelor,123051.0,4,RENT,1790.0,MEDICAL,7.55,0.014546813922682466,5.0,631,No,0
28.0,female,Associate,45947.0,4,RENT,1673.0,DEBTCONSOLIDATION,8.33,0.03641151761812523,8.0,667,Yes,0
24.0,male,Bachelor,89762.0,0,MORTGAGE,15000.0,PERSONAL,15.01,0.16710857601212095,4.0,696,No,0
25.0,female,Associate,73478.0,2,MORTGAGE,3000.0,HOMEIMPROVEMENT,17.39,0.040828547320286346,2.0,580,Yes,0
28.0,male,High School,124432.0,7,MORTGAGE,10000.0,VENTURE,8.5,0.08036517937508036,10.0,645,Yes,0
22.0,male,Bachelor,110417.0,2,MORTGAGE,8000.0,PERSONAL,6.92,0.07245261146381445,4.0,678,Yes,0
25.0,female,Bachelor,67010.0,4,RENT,4000.0,MEDICAL,12.05,0.05969258319653783,4.0,663,Yes,0
36.0,female,Bachelor,60837.0,16,MORTGAGE,5584.0,EDUCATION,11.52,0.0917862485000904,9.0,608,Yes,0
25.0,male,Associate,54373.0,2,RENT,1500.0,MEDICAL,11.47,0.027587221598955363,5.0,655,No,0
28.0,female,Bachelor,152215.0,7,MORTGAGE,5691.0,VENTURE,8.08,0.037387905265578295,9.0,672,Yes,0
22.0,female,Bachelor,60890.0,4,RENT,10000.0,MEDICAL,6.17,0.16423057973394647,3.0,632,No,0
23.0,female,High School,103073.0,1,MORTGAGE,12000.0,PERSONAL,11.06,0.11642234144732375,3.0,593,No,0
25.0,female,Bachelor,87596.0,5,MORTGAGE,4208.0,VENTURE,11.34,0.0480387232293712,4.0,653,Yes,0
34.0,male,Associate,51221.0,12,RENT,2000.0,HOMEIMPROVEMENT,10.73,0.03904648484020226,9.0,648,Yes,0
23.0,female,Associate,99148.0,0,MORTGAGE,10967.0,PERSONAL,10.77,0.11061241779965304,3.0,663,Yes,0
26.0,male,Associate,105613.0,6,MORTGAGE,12977.0,MEDICAL,7.4,0.12287313114862754,3.0,547,Yes,0
33.0,male,High School,87097.0,12,MORTGAGE,2931.0,HOMEIMPROVEMENT,10.35,0.03365213497594636,12.0,642,Yes,0
23.0,male,Bachelor,102819.0,1,MORTGAGE,7000.0,DEBTCONSOLIDATION,8.42,0.06808080218636633,3.0,600,Yes,0
27.0,male,Bachelor,44307.0,6,RENT,4000.0,MEDICAL,11.49,0.09027918839009637,10.0,623,No,0
24.0,male,Master,132735.0,2,MORTGAGE,18000.0,MEDICAL,12.09,0.1356085433382303,4.0,650,Yes,0
26.0,female,Bachelor,42713.0,2,RENT,2996.0,VENTURE,7.12,0.07014257954252803,4.0,643,No,0
25.0,female,Master,104847.0,3,MORTGAGE,12182.0,DEBTCONSOLIDATION,7.31,0.11618835064427213,3.0,644,No,0
39.0,male,Bachelor,60961.0,15,MORTGAGE,5000.0,DEBTCONSOLIDATION,11.38,0.0820196519085973,13.0,651,No,0
25.0,female,High School,151103.0,3,RENT,3000.0,EDUCATION,13.58,0.019854006869486376,4.0,558,Yes,0
